Id,EventDate,Email,FirstName,LastName,Gate,Company,Task,StartTime,EndTime,ToBeProcessed,ProcessedDateTime,ProcessTask,ExcelUpload,DinerVoucher,ParkingTicket,created_by,created_at,modified_by,modified_at,PassNumber,ClothingSize,evenement_id,Location,ticketNumber,ticketCode,ticketId,TixngoStatus,TixngoErrorMessage,XScontrolStatus,XScontrolErrorMessage,ToBeProcessedXSControl,vak,rij,stoel
432,2025-07-12,tim.van_den_berg@email.nl,Tim,Van den Berg,A,5,Medisch,19:00,23:30,0,2025-07-12 18:15:00,Archive,2,1,1,4,2025-07-12 09:27:00,1,2025-07-12 11:12:00,P12337,XXL,2,VIP,TKT-CLD001-1081,BC153321738,D9B959C3,Sent,,Error,,1,125,2,35
433,2025-07-12,jeroen.de_jong@email.nl,Jeroen,De Jong,H,2,Medisch,19:00,23:30,1,,Assign,3,1,1,2,2025-07-12 09:22:00,6,2025-07-12 12:06:00,P90258,XS,2,Westtribune,TKT-CLD001-1082,BC462269610,C8DB688E,Opened,,Error,,0,120,27,24
434,2025-07-12,emma.de_jong@email.nl,Emma,De Jong,C,2,Catering,19:00,23:30,1,2025-07-12 18:28:00,Validate,1,0,1,9,2025-07-12 07:01:00,1,2025-07-12 11:06:00,P15646,XS,2,Noordtribune,TKT-CLD001-1083,BC340533586,6CF29B72,Opened,Timeout bij verzenden,Error,,1,101,9,11
435,2025-07-12,lars.meijer@email.nl,Lars,Meijer,C,10,Medisch,19:00,23:30,1,,Send,5,0,1,8,2025-07-12 08:11:00,6,2025-07-12 13:17:00,P73269,S,2,Noordtribune,TKT-CLD001-1084,BC594666160,B5C0FFA7,Opened,,Pending,Kaart niet herkend,0,103,22,14
436,2025-07-12,daan.jansen@email.nl,Daan,Jansen,K,4,Medisch,19:00,23:30,1,,Validate,4,0,1,4,2025-07-12 10:28:00,10,2025-07-12 13:14:00,P79159,XL,2,Oosttribune,TKT-CLD001-1085,BC631078882,AEA3AFF5,Opened,,Pending,,0,101,30,9
437,2025-07-12,anouk.bakker@email.nl,Anouk,Bakker,I,4,Medisch,19:00,23:30,0,2025-07-12 18:08:00,Assign,4,0,1,10,2025-07-12 09:45:00,2,2025-07-12 10:37:00,P70418,XS,2,Persbox,TKT-CLD001-1086,BC514008800,88212E9C,Sent,,Error,,0,114,16,34
438,2025-07-12,joost.bakker@email.nl,Joost,Bakker,B,6,Medisch,19:00,23:30,0,2025-07-12 18:19:00,Archive,5,1,1,1,2025-07-12 08:52:00,5,2025-07-12 11:34:00,P22820,XS,2,Persbox,TKT-CLD001-1087,BC385162989,F891FDFF,Error,,Error,,0,103,13,12
439,2025-07-12,bas.van_dijk@email.nl,Bas,Van Dijk,B,1,Coördinator,19:00,23:30,0,2025-07-12 18:14:00,Validate,1,0,0,10,2025-07-12 08:08:00,4,2025-07-12 10:16:00,P79747,XS,2,Oosttribune,TKT-CLD001-1088,BC752242470,07A13376,Delivered,,Pending,,1,115,13,7
440,2025-07-12,anouk.hendriks@email.nl,Anouk,Hendriks,H,4,Beveiliging,19:00,23:30,0,2025-07-12 18:44:00,Assign,5,1,0,2,2025-07-12 07:47:00,9,2025-07-12 13:52:00,P91542,L,2,Persbox,TKT-CLD001-1089,BC984836978,61E94792,Opened,,Pending,,1,128,22,5
441,2025-07-12,sophie.visser@email.nl,Sophie,Visser,A,8,Medisch,19:00,23:30,1,2025-07-12 18:02:00,Validate,3,0,0,1,2025-07-12 09:32:00,6,2025-07-12 12:01:00,P86435,XS,2,Westtribune,TKT-CLD001-1090,BC456649049,BBF6C7EF,Delivered,,OK,,1,128,27,15
442,2025-07-12,jeroen.van_dijk@email.nl,Jeroen,Van Dijk,B,2,Catering,19:00,23:30,1,,Archive,4,1,1,8,2025-07-12 08:04:00,6,2025-07-12 11:57:00,P11777,M,2,Oosttribune,TKT-CLD001-1091,BC279642094,A6BC8DAF,Opened,,Pending,,1,124,4,18
443,2025-07-12,jeroen.hendriks@email.nl,Jeroen,Hendriks,G,4,Coördinator,19:00,23:30,0,,Assign,4,0,0,10,2025-07-12 10:09:00,7,2025-07-12 11:32:00,P37041,XXL,2,Noordtribune,TKT-CLD001-1092,BC786980352,2AF6B5D1,Delivered,,Error,,1,100,29,35
444,2025-07-12,joost.van_dijk@email.nl,Joost,Van Dijk,F,6,Medisch,19:00,23:30,1,2025-07-12 20:00:00,Assign,3,0,0,10,2025-07-12 09:13:00,6,2025-07-12 13:33:00,P90264,XS,2,Westtribune,TKT-CLD001-1093,BC287853549,BCA2E5EC,Error,,Error,,0,108,16,10
445,2025-07-12,joost.mulder@email.nl,Joost,Mulder,J,9,Coördinator,19:00,23:30,0,2025-07-12 18:38:00,Archive,3,0,1,1,2025-07-12 08:56:00,1,2025-07-12 10:55:00,P47095,XL,2,Noordtribune,TKT-CLD001-1094,BC261305816,B44254FD,Sent,,OK,,0,116,2,17
446,2025-07-12,lars.bakker@email.nl,Lars,Bakker,K,9,Beveiliging,19:00,23:30,0,2025-07-12 19:31:00,Assign,2,0,1,10,2025-07-12 10:55:00,2,2025-07-12 11:14:00,P38686,XS,2,Westtribune,TKT-CLD001-1095,BC404154049,F26D22E2,Opened,,Pending,,1,125,13,7
447,2025-07-12,bas.peters@email.nl,Bas,Peters,G,6,Schoonmaak,19:00,23:30,0,,Validate,3,0,1,9,2025-07-12 07:51:00,5,2025-07-12 11:18:00,P21219,M,2,VIP,TKT-CLD001-1096,BC741065526,66BC2E76,Error,,Error,,1,109,4,9
448,2025-07-12,jeroen.de_vries@email.nl,Jeroen,De Vries,K,6,Medisch,19:00,23:30,1,2025-07-12 18:54:00,Archive,4,1,1,1,2025-07-12 10:53:00,9,2025-07-12 10:06:00,P65170,XS,2,Zuidtribune,TKT-CLD001-1097,BC845320049,1D5DEA8B,Opened,,Pending,,0,110,20,35
449,2025-07-12,julia.de_jong@email.nl,Julia,De Jong,G,1,Medisch,19:00,23:30,1,2025-07-12 19:47:00,Send,1,0,1,2,2025-07-12 08:25:00,10,2025-07-12 10:24:00,P48086,XL,2,Westtribune,TKT-CLD001-1098,BC911034961,C4009FD4,Opened,,OK,,0,127,23,14
450,2025-07-12,jeroen.visser@email.nl,Jeroen,Visser,C,4,Coördinator,19:00,23:30,0,2025-07-12 18:38:00,Assign,1,1,0,2,2025-07-12 07:17:00,1,2025-07-12 10:39:00,P89140,XS,2,VIP,TKT-CLD001-1099,BC703495788,E8CCDCD5,Sent,,OK,,1,123,13,4
451,2025-07-12,emma.peters@email.nl,Emma,Peters,D,9,Catering,19:00,23:30,1,2025-07-12 19:49:00,Send,4,0,0,3,2025-07-12 07:36:00,4,2025-07-12 10:43:00,P77045,XXL,2,Persbox,TKT-CLD001-1100,BC534390135,915EC772,Delivered,,Error,,0,115,19,32
452,2025-07-12,fleur.mulder@email.nl,Fleur,Mulder,B,8,Medisch,19:00,23:30,1,2025-07-12 18:18:00,Send,3,1,0,10,2025-07-12 08:39:00,1,2025-07-12 12:28:00,P49683,XS,2,Persbox,TKT-CLD001-1101,BC395473725,8A0D4717,Error,Timeout bij verzenden,Error,,1,112,29,30
453,2025-07-12,bas.de_jong@email.nl,Bas,De Jong,I,4,Catering,19:00,23:30,1,2025-07-12 19:05:00,Send,2,0,1,10,2025-07-12 08:26:00,8,2025-07-12 13:03:00,P28355,M,2,Persbox,TKT-CLD001-1102,BC269988928,785C31AC,Opened,,OK,,1,111,13,31
454,2025-07-12,sophie.meijer@email.nl,Sophie,Meijer,K,9,Catering,19:00,23:30,0,2025-07-12 19:29:00,Assign,5,1,1,2,2025-07-12 07:11:00,1,2025-07-12 13:38:00,P30863,S,2,Noordtribune,TKT-CLD001-1103,BC860746273,D3CADCA1,Sent,,Pending,,0,129,25,16
455,2025-07-12,emma.visser@email.nl,Emma,Visser,G,2,Steward,19:00,23:30,1,2025-07-12 18:14:00,Send,1,1,1,10,2025-07-12 09:41:00,1,2025-07-12 13:56:00,P32815,M,2,Noordtribune,TKT-CLD001-1104,BC881859239,75D31433,Error,,Pending,,0,128,7,17
456,2025-07-12,noor.de_vries@email.nl,Noor,De Vries,L,3,Medisch,19:00,23:30,0,,Send,5,0,0,4,2025-07-12 07:08:00,3,2025-07-12 13:48:00,P10686,M,2,Westtribune,TKT-CLD001-1105,BC828908586,36D43D55,Sent,,Pending,,1,109,7,14
457,2025-07-12,noor.van_dijk@email.nl,Noor,Van Dijk,I,3,Steward,19:00,23:30,1,2025-07-12 18:54:00,Archive,1,0,0,9,2025-07-12 08:16:00,2,2025-07-12 10:30:00,P75367,S,2,Noordtribune,TKT-CLD001-1106,BC478070996,D9194BC5,Opened,Timeout bij verzenden,Error,,1,111,13,23
458,2025-07-12,daan.dekker@email.nl,Daan,Dekker,J,4,Schoonmaak,19:00,23:30,1,,Archive,5,0,0,10,2025-07-12 09:00:00,5,2025-07-12 12:47:00,P13929,XS,2,Oosttribune,TKT-CLD001-1107,BC269504123,85207132,Error,,Error,,0,109,5,14
459,2025-07-12,lisa.dekker@email.nl,Lisa,Dekker,K,1,Beveiliging,19:00,23:30,1,2025-07-12 18:09:00,Send,3,0,1,10,2025-07-12 10:09:00,10,2025-07-12 13:57:00,P20563,XL,2,Westtribune,TKT-CLD001-1108,BC887989779,EE6DA0D7,Delivered,,OK,,1,110,17,15
460,2025-07-12,fleur.smit@email.nl,Fleur,Smit,D,1,Steward,19:00,23:30,0,2025-07-12 19:39:00,Validate,5,1,0,9,2025-07-12 09:03:00,1,2025-07-12 11:39:00,P59444,XXL,2,Zuidtribune,TKT-CLD001-1109,BC612811141,73463F3E,Error,,Pending,,1,109,4,40
461,2025-07-12,fleur.bakker@email.nl,Fleur,Bakker,A,4,Beveiliging,19:00,23:30,0,2025-07-12 19:15:00,Send,2,1,0,1,2025-07-12 10:43:00,4,2025-07-12 13:28:00,P17455,XS,2,Noordtribune,TKT-CLD001-1110,BC307925415,DE3093AF,Delivered,,Error,Kaart niet herkend,1,110,20,16
462,2025-07-12,julia.visser@email.nl,Julia,Visser,B,2,Steward,19:00,23:30,1,2025-07-12 20:00:00,Validate,4,1,0,8,2025-07-12 10:02:00,5,2025-07-12 11:33:00,P82273,M,2,Persbox,TKT-CLD001-1111,BC750820521,BB95E914,Delivered,,Error,,0,112,2,23
463,2025-07-12,eva.hendriks@email.nl,Eva,Hendriks,D,3,Schoonmaak,19:00,23:30,0,,Assign,5,0,0,6,2025-07-12 10:05:00,3,2025-07-12 10:09:00,P40815,XXL,2,Westtribune,TKT-CLD001-1112,BC767729743,D2ACF367,Error,,OK,,0,115,9,18
464,2025-07-12,rick.peters@email.nl,Rick,Peters,J,7,Medisch,19:00,23:30,0,,Archive,4,1,0,4,2025-07-12 07:52:00,7,2025-07-12 10:47:00,P96497,L,2,VIP,TKT-CLD001-1113,BC988176527,002F3495,Sent,,OK,,1,102,30,2
465,2025-07-12,niels.dekker@email.nl,Niels,Dekker,D,1,Catering,19:00,23:30,1,2025-07-12 19:50:00,Archive,1,0,1,5,2025-07-12 10:39:00,9,2025-07-12 11:58:00,P65552,XL,2,Persbox,TKT-CLD001-1114,BC381892376,27F47D4E,Opened,,Error,,0,125,5,1
466,2025-07-12,bas.bos@email.nl,Bas,Bos,D,9,Catering,19:00,23:30,1,,Archive,1,1,1,5,2025-07-12 09:48:00,5,2025-07-12 13:20:00,P95594,XL,2,Noordtribune,TKT-CLD001-1115,BC832934806,F0B30D7B,Sent,,Pending,,1,108,28,12
467,2025-07-12,joost.de_vries@email.nl,Joost,De Vries,A,6,Medisch,19:00,23:30,0,,Archive,1,0,1,10,2025-07-12 09:21:00,6,2025-07-12 10:16:00,P67729,S,2,Oosttribune,TKT-CLD001-1116,BC118539966,D9979D79,Opened,,Error,,0,114,5,40
468,2025-07-12,lotte.van_den_berg@email.nl,Lotte,Van den Berg,K,9,Medisch,19:00,23:30,1,,Send,5,0,0,5,2025-07-12 08:05:00,1,2025-07-12 12:53:00,P56312,XL,2,Persbox,TKT-CLD001-1117,BC222886061,AD09953C,Sent,,Error,,1,120,4,33
469,2025-07-12,daan.van_den_berg@email.nl,Daan,Van den Berg,K,7,Steward,19:00,23:30,1,2025-07-12 19:52:00,Assign,2,0,1,10,2025-07-12 10:21:00,6,2025-07-12 11:25:00,P63495,XXL,2,Oosttribune,TKT-CLD001-1118,BC319088340,26D55D68,Error,,Error,,0,110,12,3
470,2025-07-12,julia.visser@email.nl,Julia,Visser,D,6,Schoonmaak,19:00,23:30,1,,Validate,4,0,0,7,2025-07-12 10:15:00,2,2025-07-12 10:19:00,P39436,XL,2,VIP,TKT-CLD001-1119,BC734825626,18C89617,Error,,OK,,0,100,20,31
471,2025-07-12,jeroen.van_dijk@email.nl,Jeroen,Van Dijk,J,5,Beveiliging,19:00,23:30,1,,Validate,3,0,1,6,2025-07-12 10:11:00,2,2025-07-12 12:57:00,P41594,L,2,Persbox,TKT-CLD001-1120,BC573538845,87635E91,Error,,Error,,0,110,30,24
472,2025-07-12,noor.meijer@email.nl,Noor,Meijer,D,10,Beveiliging,19:00,23:30,0,2025-07-12 19:39:00,Archive,5,0,1,5,2025-07-12 08:27:00,6,2025-07-12 10:30:00,P20683,L,2,Westtribune,TKT-CLD001-1121,BC347336252,75E366DA,Delivered,,Pending,,0,114,29,12
473,2025-07-12,joost.de_jong@email.nl,Joost,De Jong,I,8,Coördinator,19:00,23:30,0,2025-07-12 18:16:00,Send,4,0,0,2,2025-07-12 07:33:00,9,2025-07-12 13:41:00,P79377,L,2,Westtribune,TKT-CLD001-1122,BC279068942,92CBD50A,Opened,,Pending,,1,103,4,22
474,2025-07-12,niels.meijer@email.nl,Niels,Meijer,L,1,Steward,19:00,23:30,1,,Archive,4,1,1,5,2025-07-12 10:13:00,8,2025-07-12 12:59:00,P27643,XXL,2,Zuidtribune,TKT-CLD001-1123,BC753648327,658B9AD1,Sent,,OK,,1,119,22,30
475,2025-07-12,rick.bakker@email.nl,Rick,Bakker,J,5,Steward,19:00,23:30,0,2025-07-12 18:38:00,Archive,3,0,1,5,2025-07-12 08:22:00,7,2025-07-12 11:21:00,P33385,S,2,Noordtribune,TKT-CLD001-1124,BC570929255,A5C15803,Delivered,,Error,,1,105,4,23
476,2025-07-12,julia.visser@email.nl,Julia,Visser,H,4,Beveiliging,19:00,23:30,1,,Assign,5,0,0,5,2025-07-12 07:36:00,2,2025-07-12 10:52:00,P82373,XL,2,Zuidtribune,TKT-CLD001-1125,BC227293255,D9BAB163,Sent,,OK,,0,109,1,32
477,2025-07-12,sander.bakker@email.nl,Sander,Bakker,J,7,Coördinator,19:00,23:30,1,2025-07-12 19:06:00,Validate,4,1,0,2,2025-07-12 08:53:00,7,2025-07-12 12:06:00,P44479,XS,2,Zuidtribune,TKT-CLD001-1126,BC318120920,727AC16C,Opened,,OK,,0,109,24,15
478,2025-07-12,daan.bakker@email.nl,Daan,Bakker,H,9,Coördinator,19:00,23:30,0,2025-07-12 19:30:00,Assign,1,1,0,9,2025-07-12 08:21:00,4,2025-07-12 13:35:00,P83160,XXL,2,Persbox,TKT-CLD001-1127,BC268284543,00C15600,Sent,,Pending,Kaart niet herkend,0,116,19,25
479,2025-07-12,anouk.mulder@email.nl,Anouk,Mulder,H,3,Coördinator,19:00,23:30,1,2025-07-12 18:36:00,Validate,2,0,0,1,2025-07-12 08:51:00,2,2025-07-12 12:05:00,P83103,XL,2,Zuidtribune,TKT-CLD001-1128,BC310107983,DCCF6A6F,Delivered,Timeout bij verzenden,Pending,,1,108,21,38
480,2025-07-12,anouk.mulder@email.nl,Anouk,Mulder,C,5,Beveiliging,19:00,23:30,1,2025-07-12 19:25:00,Archive,4,1,1,9,2025-07-12 09:03:00,5,2025-07-12 10:24:00,P38695,XS,2,Oosttribune,TKT-CLD001-1129,BC474417831,DDF6D084,Error,,Error,,1,115,4,12
481,2025-07-12,joost.bakker@email.nl,Joost,Bakker,G,3,Medisch,19:00,23:30,1,2025-07-12 19:16:00,Archive,2,0,1,5,2025-07-12 09:09:00,4,2025-07-12 13:47:00,P63609,XS,2,VIP,TKT-CLD001-1130,BC809327660,25FDE6DD,Opened,,Error,,1,103,14,26
482,2025-07-12,bas.de_jong@email.nl,Bas,De Jong,F,1,Catering,19:00,23:30,1,2025-07-12 18:52:00,Validate,5,0,0,2,2025-07-12 09:37:00,10,2025-07-12 11:24:00,P26936,XL,2,VIP,TKT-CLD001-1131,BC388103439,16DF4276,Sent,,OK,,0,115,25,22
483,2025-07-12,fleur.bos@email.nl,Fleur,Bos,A,9,Beveiliging,19:00,23:30,1,,Validate,2,1,0,5,2025-07-12 10:25:00,3,2025-07-12 13:53:00,P59005,M,2,Westtribune,TKT-CLD001-1132,BC922500130,90AD4437,Delivered,,OK,,0,117,28,2
484,2025-07-12,jeroen.jansen@email.nl,Jeroen,Jansen,A,3,Catering,19:00,23:30,1,2025-07-12 18:03:00,Validate,2,0,1,2,2025-07-12 10:28:00,7,2025-07-12 12:47:00,P62527,S,2,Persbox,TKT-CLD001-1133,BC638480797,0DDEE9DF,Opened,,OK,Kaart niet herkend,1,112,1,1
485,2025-07-12,lisa.meijer@email.nl,Lisa,Meijer,G,4,Schoonmaak,19:00,23:30,1,2025-07-12 19:40:00,Assign,4,0,1,5,2025-07-12 08:57:00,4,2025-07-12 10:25:00,P44638,XXL,2,VIP,TKT-CLD001-1134,BC263045077,F78F6C22,Error,,Error,Kaart niet herkend,1,103,18,18
486,2025-07-12,noor.peters@email.nl,Noor,Peters,G,1,Medisch,19:00,23:30,1,2025-07-12 18:47:00,Send,4,0,0,7,2025-07-12 10:17:00,4,2025-07-12 11:54:00,P58473,L,2,VIP,TKT-CLD001-1135,BC854711076,F5ABCB22,Sent,,Error,,0,117,4,36
487,2025-07-12,sophie.van_den_berg@email.nl,Sophie,Van den Berg,C,7,Schoonmaak,19:00,23:30,1,,Validate,1,1,1,7,2025-07-12 08:19:00,6,2025-07-12 13:33:00,P29741,XS,2,Oosttribune,TKT-CLD001-1136,BC625931052,037A5914,Error,,Error,,1,118,18,32
488,2025-07-12,niels.mulder@email.nl,Niels,Mulder,H,9,Schoonmaak,19:00,23:30,0,2025-07-12 19:57:00,Send,4,0,1,3,2025-07-12 10:13:00,1,2025-07-12 10:41:00,P78149,XXL,2,Noordtribune,TKT-CLD001-1137,BC353123185,F74990D4,Delivered,,OK,Kaart niet herkend,1,110,16,11
489,2025-07-12,jeroen.de_vries@email.nl,Jeroen,De Vries,G,7,Steward,19:00,23:30,1,2025-07-12 18:15:00,Archive,3,1,1,10,2025-07-12 10:47:00,6,2025-07-12 12:24:00,P95225,S,2,Zuidtribune,TKT-CLD001-1138,BC250179318,FC2BF6A0,Opened,,OK,,1,123,17,39
490,2025-07-12,bas.de_vries@email.nl,Bas,De Vries,L,3,Beveiliging,19:00,23:30,1,2025-07-12 18:01:00,Assign,4,0,0,8,2025-07-12 07:17:00,1,2025-07-12 11:19:00,P34598,S,2,Persbox,TKT-CLD001-1139,BC597013797,F9FB5A51,Sent,,Error,Kaart niet herkend,1,106,20,11
491,2025-07-12,daan.bakker@email.nl,Daan,Bakker,F,1,Beveiliging,19:00,23:30,1,2025-07-12 18:36:00,Archive,5,1,1,10,2025-07-12 10:16:00,7,2025-07-12 13:59:00,P43390,XL,2,VIP,TKT-CLD001-1140,BC783268661,F2E25828,Delivered,Timeout bij verzenden,OK,,0,117,9,12
492,2025-07-12,bas.meijer@email.nl,Bas,Meijer,J,7,Catering,19:00,23:30,1,2025-07-12 19:43:00,Archive,2,0,0,4,2025-07-12 07:55:00,2,2025-07-12 13:57:00,P90599,S,2,Zuidtribune,TKT-CLD001-1141,BC209867551,CC20947A,Delivered,,OK,,0,104,5,33
493,2025-07-12,joost.smit@email.nl,Joost,Smit,I,2,Beveiliging,19:00,23:30,1,2025-07-12 18:48:00,Archive,4,1,1,9,2025-07-12 08:21:00,9,2025-07-12 10:20:00,P89348,S,2,Zuidtribune,TKT-CLD001-1142,BC813868911,74C4E72A,Opened,,Error,,1,115,23,17
494,2025-07-12,emma.van_dijk@email.nl,Emma,Van Dijk,A,6,Medisch,19:00,23:30,1,2025-07-12 19:33:00,Archive,2,0,1,6,2025-07-12 07:45:00,1,2025-07-12 10:50:00,P67944,M,2,VIP,TKT-CLD001-1143,BC567521545,B384EA57,Delivered,Timeout bij verzenden,Error,,1,120,30,17
495,2025-07-12,jeroen.de_jong@email.nl,Jeroen,De Jong,E,8,Medisch,19:00,23:30,0,,Assign,3,0,0,8,2025-07-12 09:35:00,8,2025-07-12 12:05:00,P32776,L,2,Persbox,TKT-CLD001-1144,BC751519070,B47825EA,Sent,Timeout bij verzenden,OK,,0,108,23,12
496,2025-07-12,lars.jansen@email.nl,Lars,Jansen,A,8,Coördinator,19:00,23:30,0,2025-07-12 18:40:00,Send,5,1,0,10,2025-07-12 10:08:00,1,2025-07-12 11:25:00,P98079,M,2,Persbox,TKT-CLD001-1145,BC550512628,56742EB3,Delivered,,Pending,,1,126,17,1
497,2025-07-12,rick.smit@email.nl,Rick,Smit,B,4,Schoonmaak,19:00,23:30,0,2025-07-12 19:33:00,Assign,1,0,1,1,2025-07-12 08:10:00,10,2025-07-12 10:50:00,P76252,L,2,Zuidtribune,TKT-CLD001-1146,BC999491426,0F5EDF8B,Sent,,Pending,,1,121,15,37
498,2025-07-12,daan.meijer@email.nl,Daan,Meijer,B,3,Coördinator,19:00,23:30,0,,Validate,3,0,0,1,2025-07-12 07:55:00,6,2025-07-12 11:57:00,P20652,XXL,2,Zuidtribune,TKT-CLD001-1147,BC597148239,053BDA1A,Opened,,Pending,,0,102,24,9
499,2025-07-12,julia.de_jong@email.nl,Julia,De Jong,E,3,Schoonmaak,19:00,23:30,1,,Archive,2,0,1,4,2025-07-12 07:45:00,5,2025-07-12 11:06:00,P67619,M,2,Noordtribune,TKT-CLD001-1148,BC507281502,05C2AFB5,Error,,Error,,1,122,27,11
500,2025-07-12,lotte.dekker@email.nl,Lotte,Dekker,J,4,Coördinator,19:00,23:30,1,,Assign,3,0,1,9,2025-07-12 09:21:00,5,2025-07-12 10:23:00,P77275,S,2,Oosttribune,TKT-CLD001-1149,BC728378396,21F88B99,Delivered,,OK,,0,112,16,9
501,2025-07-12,joost.meijer@email.nl,Joost,Meijer,K,10,Steward,19:00,23:30,1,2025-07-12 19:29:00,Send,3,0,0,7,2025-07-12 09:01:00,6,2025-07-12 11:26:00,P94919,XS,2,Zuidtribune,TKT-CLD001-1150,BC446808902,3EBC6E2B,Opened,,Error,,0,111,15,40
502,2025-07-12,joost.meijer@email.nl,Joost,Meijer,G,8,Beveiliging,19:00,23:30,1,2025-07-12 19:32:00,Assign,5,1,1,7,2025-07-12 08:16:00,1,2025-07-12 13:57:00,P40710,XL,2,Noordtribune,TKT-CLD001-1151,BC718437921,4CE058A3,Error,,Error,,1,122,19,2
503,2025-07-12,sophie.van_dijk@email.nl,Sophie,Van Dijk,J,9,Beveiliging,19:00,23:30,0,2025-07-12 18:16:00,Assign,1,0,1,3,2025-07-12 10:25:00,6,2025-07-12 11:57:00,P61903,S,2,Westtribune,TKT-CLD001-1152,BC278654244,41D0B735,Sent,,OK,,1,129,10,6
504,2025-07-12,sophie.van_den_berg@email.nl,Sophie,Van den Berg,D,3,Coördinator,19:00,23:30,1,,Send,4,0,1,2,2025-07-12 09:00:00,9,2025-07-12 12:55:00,P61648,XXL,2,Zuidtribune,TKT-CLD001-1153,BC318315314,E130910C,Error,,Error,,0,113,13,9
505,2025-07-12,niels.bos@email.nl,Niels,Bos,E,7,Schoonmaak,19:00,23:30,1,2025-07-12 19:08:00,Send,3,1,0,4,2025-07-12 10:46:00,10,2025-07-12 10:45:00,P40822,M,2,Oosttribune,TKT-CLD001-1154,BC243372740,5690A548,Opened,,OK,,1,112,30,5
506,2025-07-12,anouk.visser@email.nl,Anouk,Visser,E,7,Steward,19:00,23:30,1,,Archive,2,1,0,5,2025-07-12 08:19:00,7,2025-07-12 12:52:00,P73000,XS,2,Oosttribune,TKT-CLD001-1155,BC636816895,1DDEB7E7,Error,,Error,,0,106,15,6
507,2025-07-12,fleur.mulder@email.nl,Fleur,Mulder,G,1,Beveiliging,19:00,23:30,1,2025-07-12 18:16:00,Archive,4,0,1,7,2025-07-12 08:48:00,1,2025-07-12 11:17:00,P65703,M,2,Persbox,TKT-CLD001-1156,BC886699135,8EBC0639,Sent,,Error,,1,103,23,22
508,2025-07-12,lisa.bakker@email.nl,Lisa,Bakker,G,9,Medisch,19:00,23:30,0,,Validate,1,1,1,4,2025-07-12 09:11:00,10,2025-07-12 13:06:00,P69636,L,2,Noordtribune,TKT-CLD001-1157,BC219907046,0117D5E1,Error,,OK,,1,125,12,4
509,2025-07-12,fleur.peters@email.nl,Fleur,Peters,A,9,Catering,19:00,23:30,0,2025-07-12 18:37:00,Assign,4,0,1,6,2025-07-12 08:16:00,1,2025-07-12 12:32:00,P24638,M,2,Persbox,TKT-CLD001-1158,BC557094619,2C0EFCBF,Sent,,Error,,0,110,18,7
510,2025-07-12,lars.hendriks@email.nl,Lars,Hendriks,E,6,Medisch,19:00,23:30,0,2025-07-12 19:57:00,Archive,1,0,1,6,2025-07-12 07:09:00,3,2025-07-12 12:35:00,P93599,XS,2,Westtribune,TKT-CLD001-1159,BC255310652,FD827179,Sent,,Pending,,1,120,13,2
511,2025-07-12,sophie.hendriks@email.nl,Sophie,Hendriks,B,7,Steward,19:00,23:30,0,2025-07-12 19:13:00,Assign,3,0,0,6,2025-07-12 09:26:00,8,2025-07-12 10:55:00,P67271,M,2,Persbox,TKT-CLD001-1160,BC375799180,019AF7B7,Delivered,,Pending,Kaart niet herkend,1,123,30,12
512,2025-07-12,julia.peters@email.nl,Julia,Peters,G,3,Catering,19:00,23:30,1,,Archive,5,1,0,4,2025-07-12 07:57:00,1,2025-07-12 13:01:00,P52547,S,2,Noordtribune,TKT-CLD001-1161,BC105423527,91627970,Opened,,Pending,,1,113,21,39
513,2025-07-12,niels.van_dijk@email.nl,Niels,Van Dijk,A,6,Catering,19:00,23:30,1,2025-07-12 18:44:00,Archive,2,1,1,4,2025-07-12 09:16:00,3,2025-07-12 12:52:00,P61126,M,2,Westtribune,TKT-CLD001-1162,BC517727993,38EB71E4,Sent,,Pending,,1,115,18,23
514,2025-07-12,daan.van_den_berg@email.nl,Daan,Van den Berg,E,6,Medisch,19:00,23:30,1,2025-07-12 18:03:00,Validate,5,0,1,10,2025-07-12 08:50:00,7,2025-07-12 13:15:00,P13068,M,2,VIP,TKT-CLD001-1163,BC903170583,7162B1FB,Error,,Error,,0,116,13,39
515,2025-07-12,emma.jansen@email.nl,Emma,Jansen,B,10,Catering,19:00,23:30,0,,Validate,4,1,1,4,2025-07-12 08:47:00,10,2025-07-12 11:11:00,P51864,M,2,Persbox,TKT-CLD001-1164,BC524933004,DBF19A81,Sent,,Pending,,1,106,17,35
516,2025-07-12,lisa.smit@email.nl,Lisa,Smit,H,5,Medisch,19:00,23:30,0,2025-07-12 19:58:00,Validate,4,1,0,9,2025-07-12 10:32:00,6,2025-07-12 13:15:00,P70820,XXL,2,Zuidtribune,TKT-CLD001-1165,BC341698434,EACFA221,Sent,,Pending,,1,127,14,13
517,2025-07-12,sander.meijer@email.nl,Sander,Meijer,I,2,Schoonmaak,19:00,23:30,1,2025-07-12 18:02:00,Assign,5,0,0,10,2025-07-12 09:40:00,8,2025-07-12 12:55:00,P21923,M,2,Noordtribune,TKT-CLD001-1166,BC340724985,9E5FDDD2,Error,,OK,,0,104,15,24
